date,cycle,open,lastclose,close,high,low,share,amount,time,macd,avg5,avg10,avg20,avg60
20160823,60,23.27,,23.27,23.27,23.27,14800.0,,39900,-0.03,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,57500.0,,39960,-0.03,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,17800.0,,40020,-0.03,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,10900.0,,40080,-0.03,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,97032.0,,40140,-0.02,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,9705.0,,40200,-0.02,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,29800.0,,40260,-0.02,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,44400.0,,40320,-0.02,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,5100.0,,40380,-0.02,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,3600.0,,40440,-0.02,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,9800.0,,40500,-0.02,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,9500.0,,40560,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,49500.0,,40620,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,14400.0,,40680,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,32800.0,,40740,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11800.0,,40800,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,20258.0,,40860,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,3700.0,,40920,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2600.0,,40980,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,13600.0,,41040,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2900.0,,41100,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,4100.0,,41160,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11800.0,,41220,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,22600.0,,41280,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,13000.0,,41340,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,370700.0,,46800,-0.01,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,10900.0,,46860,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,700.0,,46920,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,18800.0,,46980,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,9500.0,,47040,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,32900.0,,47100,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,3500.0,,47160,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,9400.0,,47220,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,8800.0,,47280,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,5700.0,,47340,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,6000.0,,47400,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,800.0,,47460,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,3500.0,,47520,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,12800.0,,47580,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2000.0,,47640,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,4900.0,,47700,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,6600.0,,47760,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,3400.0,,47820,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,800.0,,47880,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2200.0,,47940,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,10900.0,,48000,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,1400.0,,48060,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,20200.0,,48120,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11900.0,,48180,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,7500.0,,48240,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,4000.0,,48300,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,9800.0,,48360,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,6200.0,,48420,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,6000.0,,48480,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2000.0,,48540,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,1100.0,,48600,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,2300.0,,48660,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,10900.0,,48720,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11200.0,,48780,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,1600.0,,48840,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,4700.0,,48900,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,7200.0,,48960,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,4600.0,,49020,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,12100.0,,49080,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,11400.0,,49140,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,34400.0,,49200,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,3200.0,,49260,0.0,23.27,23.27,23.27,
20160823,60,23.27,,23.27,23.27,23.27,4200.0,,49320,0.0,23.27,23.27,23.27,
